text,condition,img_name,group_id,prompt_type,response_type,response,model_name,version,num_params
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",related_image,redbeanbag_natural.jpeg,8,explicit,cosine_similarity,0.10827147960662842,clip-giant,natural,1366678273
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",afforded_image,vacuumcleaner_natural.jpeg,9,explicit,cosine_similarity,0.057780083268880844,clip-giant,natural,1366678273
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",non-afforded_image,electricoutlet_natural.jpeg,9,explicit,cosine_similarity,0.11399543285369873,clip-giant,natural,1366678273
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",related_image,doorknob_natural.jpeg,9,explicit,cosine_similarity,0.0885561853647232,clip-giant,natural,1366678273
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",afforded_image,seveniron_natural.jpeg,10,explicit,cosine_similarity,0.07093711197376251,clip-giant,natural,1366678273
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",non-afforded_image,hamsandwich_natural.jpeg,10,explicit,cosine_similarity,-0.0646619126200676,clip-giant,natural,1366678273
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",related_image,screwdriver_natural.jpeg,10,explicit,cosine_similarity,0.11620534956455231,clip-giant,natural,1366678273
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",afforded_image,warmthermos_natural.jpeg,11,explicit,cosine_similarity,0.014142578467726707,clip-giant,natural,1366678273
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",non-afforded_image,hairpin_natural.jpeg,11,explicit,cosine_similarity,0.00019634701311588287,clip-giant,natural,1366678273
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",related_image,hairdryer_natural.jpeg,11,explicit,cosine_similarity,0.04633140563964844,clip-giant,natural,1366678273
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",afforded_image,sandwichwrapper_natural.jpeg,12,explicit,cosine_similarity,0.07519830018281937,clip-giant,natural,1366678273
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",non-afforded_image,hamburgerbun_natural.png,12,explicit,cosine_similarity,0.1302649974822998,clip-giant,natural,1366678273
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",related_image,showercap_natural.jpeg,12,explicit,cosine_similarity,0.18620623648166656,clip-giant,natural,1366678273
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,afforded_image,leaves_natural.jpeg,13,explicit,cosine_similarity,0.010401111096143723,clip-giant,natural,1366678273
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,non-afforded_image,water_natural.jpeg,13,explicit,cosine_similarity,0.06774771958589554,clip-giant,natural,1366678273
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,related_image,clothes_natural.jpeg,13,explicit,cosine_similarity,0.04402773454785347,clip-giant,natural,1366678273
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",afforded_image,shirt_natural.jpeg,14,explicit,cosine_similarity,0.031829021871089935,clip-giant,natural,1366678273
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",non-afforded_image,glasses_natural.jpeg,14,explicit,cosine_similarity,0.006793651729822159,clip-giant,natural,1366678273
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",related_image,towel_natural.jpeg,14,explicit,cosine_similarity,0.11464440822601318,clip-giant,natural,1366678273
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",afforded_image,popsiclestick_natural.jpeg,15,explicit,cosine_similarity,0.07016690820455551,clip-giant,natural,1366678273
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",non-afforded_image,bentearring_natural.jpeg,15,explicit,cosine_similarity,0.01853695884346962,clip-giant,natural,1366678273
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",related_image,notepad_natural.jpeg,15,explicit,cosine_similarity,0.12688492238521576,clip-giant,natural,1366678273
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,afforded_image,rolledpaper_natural.jpeg,16,explicit,cosine_similarity,0.10962050408124924,clip-giant,natural,1366678273
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,non-afforded_image,smellysock_natural.jpeg,16,explicit,cosine_similarity,0.1343480795621872,clip-giant,natural,1366678273
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,related_image,mophandle_natural.jpeg,16,explicit,cosine_similarity,0.07894976437091827,clip-giant,natural,1366678273
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",afforded_image,rice_natural.jpeg,17,explicit,cosine_similarity,0.08699184656143188,clip-giant,natural,1366678273
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",non-afforded_image,water_natural.jpeg,17,explicit,cosine_similarity,0.09982700645923615,clip-giant,natural,1366678273
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",related_image,chalk_natural.jpeg,17,explicit,cosine_similarity,0.14001478254795074,clip-giant,natural,1366678273
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",afforded_image,thelavatory_natural.jpeg,18,explicit,cosine_similarity,0.039571650326251984,clip-giant,natural,1366678273
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",non-afforded_image,hermailbox_natural.jpeg,18,explicit,cosine_similarity,0.05686904862523079,clip-giant,natural,1366678273
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",related_image,heroffice_natural.jpeg,18,explicit,cosine_similarity,0.08472815155982971,clip-giant,natural,1366678273
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,afforded_image,laptopcomputer_natural.jpeg,1,implicit,cosine_similarity,0.08626215904951096,clip-giant,natural,1366678273
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,non-afforded_image,papernapkin_natural.jpeg,1,implicit,cosine_similarity,0.12744742631912231,clip-giant,natural,1366678273
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,related_image,huntingrifle_natural.jpeg,1,implicit,cosine_similarity,0.14544911682605743,clip-giant,natural,1366678273
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,afforded_image,pen_natural.jpeg,2,implicit,cosine_similarity,0.051822394132614136,clip-giant,natural,1366678273
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,non-afforded_image,nickel_natural.jpeg,2,implicit,cosine_similarity,0.08143012225627899,clip-giant,natural,1366678273
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,related_image,string_natural.jpeg,2,implicit,cosine_similarity,0.123103067278862,clip-giant,natural,1366678273
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,afforded_image,floppydisks_natural.jpeg,3,implicit,cosine_similarity,0.06510138511657715,clip-giant,natural,1366678273
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,non-afforded_image,pencils_natural.jpeg,3,implicit,cosine_similarity,0.031029745936393738,clip-giant,natural,1366678273
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,related_image,oldmagazines_natural.jpeg,3,implicit,cosine_similarity,0.048239853233098984,clip-giant,natural,1366678273
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",afforded_image,newspaper_natural.jpeg,4,implicit,cosine_similarity,0.044982440769672394,clip-giant,natural,1366678273
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",non-afforded_image,matchbook_natural.jpeg,4,implicit,cosine_similarity,0.018812837079167366,clip-giant,natural,1366678273
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",related_image,skimask_natural.jpeg,4,implicit,cosine_similarity,0.20353175699710846,clip-giant,natural,1366678273
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",afforded_image,clothesdryer_natural.jpeg,5,implicit,cosine_similarity,0.04344795271754265,clip-giant,natural,1366678273
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",non-afforded_image,cookiejar_natural.jpeg,5,implicit,cosine_similarity,0.06483891606330872,clip-giant,natural,1366678273
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",related_image,broomcloset_natural.jpeg,5,implicit,cosine_similarity,0.08620946109294891,clip-giant,natural,1366678273
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",afforded_image,tractor_natural.jpeg,6,implicit,cosine_similarity,0.04147326573729515,clip-giant,natural,1366678273
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",non-afforded_image,hammer_natural.jpeg,6,implicit,cosine_similarity,-0.030896464362740517,clip-giant,natural,1366678273
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",related_image,chair_natural.jpeg,6,implicit,cosine_similarity,0.07019093632698059,clip-giant,natural,1366678273
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",afforded_image,map_natural.jpeg,7,implicit,cosine_similarity,-0.025994911789894104,clip-giant,natural,1366678273
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",non-afforded_image,rock_natural.jpeg,7,implicit,cosine_similarity,0.09208452701568604,clip-giant,natural,1366678273
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",related_image,bellows_natural.jpeg,7,implicit,cosine_similarity,0.06325290352106094,clip-giant,natural,1366678273
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",afforded_image,plasticspoon_natural.jpeg,8,implicit,cosine_similarity,0.056454285979270935,clip-giant,natural,1366678273
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",non-afforded_image,largerefrigerator_natural.jpeg,8,implicit,cosine_similarity,0.02861809730529785,clip-giant,natural,1366678273
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",related_image,redbeanbag_natural.jpeg,8,implicit,cosine_similarity,0.10911253094673157,clip-giant,natural,1366678273
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",afforded_image,vacuumcleaner_natural.jpeg,9,implicit,cosine_similarity,0.03160509467124939,clip-giant,natural,1366678273
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",non-afforded_image,electricoutlet_natural.jpeg,9,implicit,cosine_similarity,0.08295011520385742,clip-giant,natural,1366678273
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",related_image,doorknob_natural.jpeg,9,implicit,cosine_similarity,0.06650500744581223,clip-giant,natural,1366678273
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",afforded_image,seveniron_natural.jpeg,10,implicit,cosine_similarity,0.06920884549617767,clip-giant,natural,1366678273
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",non-afforded_image,hamsandwich_natural.jpeg,10,implicit,cosine_similarity,-0.06354933232069016,clip-giant,natural,1366678273
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",related_image,screwdriver_natural.jpeg,10,implicit,cosine_similarity,0.1160711944103241,clip-giant,natural,1366678273
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",afforded_image,warmthermos_natural.jpeg,11,implicit,cosine_similarity,0.008635962381958961,clip-giant,natural,1366678273
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",non-afforded_image,hairpin_natural.jpeg,11,implicit,cosine_similarity,-0.017515137791633606,clip-giant,natural,1366678273
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",related_image,hairdryer_natural.jpeg,11,implicit,cosine_similarity,0.028324704617261887,clip-giant,natural,1366678273
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",afforded_image,sandwichwrapper_natural.jpeg,12,implicit,cosine_similarity,0.05147015303373337,clip-giant,natural,1366678273
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",non-afforded_image,hamburgerbun_natural.png,12,implicit,cosine_similarity,0.11373694986104965,clip-giant,natural,1366678273
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",related_image,showercap_natural.jpeg,12,implicit,cosine_similarity,0.16854314506053925,clip-giant,natural,1366678273
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,afforded_image,leaves_natural.jpeg,13,implicit,cosine_similarity,0.0015205545350909233,clip-giant,natural,1366678273
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,non-afforded_image,water_natural.jpeg,13,implicit,cosine_similarity,0.03924553096294403,clip-giant,natural,1366678273
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,related_image,clothes_natural.jpeg,13,implicit,cosine_similarity,-0.02887403964996338,clip-giant,natural,1366678273
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",afforded_image,shirt_natural.jpeg,14,implicit,cosine_similarity,0.03252192214131355,clip-giant,natural,1366678273
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",non-afforded_image,glasses_natural.jpeg,14,implicit,cosine_similarity,-0.0030437237583100796,clip-giant,natural,1366678273
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",related_image,towel_natural.jpeg,14,implicit,cosine_similarity,0.12686310708522797,clip-giant,natural,1366678273
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",afforded_image,popsiclestick_natural.jpeg,15,implicit,cosine_similarity,0.08996536582708359,clip-giant,natural,1366678273
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",non-afforded_image,bentearring_natural.jpeg,15,implicit,cosine_similarity,0.01394643634557724,clip-giant,natural,1366678273
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",related_image,notepad_natural.jpeg,15,implicit,cosine_similarity,0.11650747060775757,clip-giant,natural,1366678273
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,afforded_image,rolledpaper_natural.jpeg,16,implicit,cosine_similarity,0.12908576428890228,clip-giant,natural,1366678273
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,non-afforded_image,smellysock_natural.jpeg,16,implicit,cosine_similarity,0.1559351086616516,clip-giant,natural,1366678273
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,related_image,mophandle_natural.jpeg,16,implicit,cosine_similarity,0.08811097592115402,clip-giant,natural,1366678273
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",afforded_image,rice_natural.jpeg,17,implicit,cosine_similarity,0.0733914002776146,clip-giant,natural,1366678273
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",non-afforded_image,water_natural.jpeg,17,implicit,cosine_similarity,0.07196381688117981,clip-giant,natural,1366678273
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",related_image,chalk_natural.jpeg,17,implicit,cosine_similarity,0.13299761712551117,clip-giant,natural,1366678273
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",afforded_image,thelavatory_natural.jpeg,18,implicit,cosine_similarity,0.019613908603787422,clip-giant,natural,1366678273
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",non-afforded_image,hermailbox_natural.jpeg,18,implicit,cosine_similarity,0.043083555996418,clip-giant,natural,1366678273
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",related_image,heroffice_natural.jpeg,18,implicit,cosine_similarity,0.06370416283607483,clip-giant,natural,1366678273
