text,condition,img_name,group_id,prompt_type,response_type,response,model_name,version,num_params
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. What can Bill stand on instead?",afforded_image,tractor_synthetic.png,6,explicit,logits,-3.1614480018615723,bridgetower,synthetic,864518146
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. What can Bill stand on instead?",non-afforded_image,hammer_synthetic.png,6,explicit,logits,-2.0047261714935303,bridgetower,synthetic,864518146
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. What can Bill stand on instead?",related_image,chair_synthetic.png,6,explicit,logits,-4.4531989097595215,bridgetower,synthetic,864518146
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well. What can Phil use to fan the fire?",afforded_image,map_synthetic.png,7,explicit,logits,-4.050769329071045,bridgetower,synthetic,864518146
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well. What can Phil use to fan the fire?",non-afforded_image,rock_synthetic.png,7,explicit,logits,-0.08753833174705505,bridgetower,synthetic,864518146
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well. What can Phil use to fan the fire?",related_image,bellows_synthetic.png,7,explicit,logits,-2.836714267730713,bridgetower,synthetic,864518146
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",afforded_image,plasticspoon_synthetic.png,8,explicit,logits,1.4781707525253296,bridgetower,synthetic,864518146
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",non-afforded_image,largerefrigerator_synthetic.png,8,explicit,logits,-1.636367678642273,bridgetower,synthetic,864518146
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. What can Peggy give her infant nephew to play with?",related_image,redbeanbag_synthetic.png,8,explicit,logits,-1.2063559293746948,bridgetower,synthetic,864518146
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",afforded_image,vacuumcleaner_synthetic.png,9,explicit,logits,0.32241082191467285,bridgetower,synthetic,864518146
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",non-afforded_image,electricoutlet_synthetic.png,9,explicit,logits,-0.6817991137504578,bridgetower,synthetic,864518146
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. What can Joe use as a coat rack?",related_image,doorknob_synthetic.png,9,explicit,logits,-2.5640220642089844,bridgetower,synthetic,864518146
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",afforded_image,seveniron_synthetic.png,10,explicit,logits,-3.510741710662842,bridgetower,synthetic,864518146
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",non-afforded_image,hamsandwich_synthetic.png,10,explicit,logits,-2.861018657684326,bridgetower,synthetic,864518146
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. What can Jonathan use to chisel an inch of ice off his windshield?",related_image,screwdriver_synthetic.png,10,explicit,logits,1.4619226455688477,bridgetower,synthetic,864518146
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",afforded_image,warmthermos_synthetic.png,11,explicit,logits,-2.4731433391571045,bridgetower,synthetic,864518146
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",non-afforded_image,hairpin_synthetic.png,11,explicit,logits,-0.8317636251449585,bridgetower,synthetic,864518146
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. What can Sarah use to smooth her skirt?",related_image,hairdryer_synthetic.png,11,explicit,logits,1.2530853748321533,bridgetower,synthetic,864518146
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",afforded_image,sandwichwrapper_synthetic.png,12,explicit,logits,-1.3106718063354492,bridgetower,synthetic,864518146
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",non-afforded_image,hamburgerbun_synthetic.png,12,explicit,logits,-1.6205369234085083,bridgetower,synthetic,864518146
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. What can Aaron use to cover his hair?",related_image,showercap_synthetic.png,12,explicit,logits,1.3129956722259521,bridgetower,synthetic,864518146
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,afforded_image,leaves_synthetic.png,13,explicit,logits,-1.31643545627594,bridgetower,synthetic,864518146
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,non-afforded_image,water_synthetic.png,13,explicit,logits,-4.13274621963501,bridgetower,synthetic,864518146
Marissa forgot to bring her pillow on her camping trip. What can Marissa use as a pillow?,related_image,clothes_synthetic.png,13,explicit,logits,-4.005313873291016,bridgetower,synthetic,864518146
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",afforded_image,shirt_synthetic.png,14,explicit,logits,-4.191579818725586,bridgetower,synthetic,864518146
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",non-afforded_image,glasses_synthetic.png,14,explicit,logits,-0.8838610053062439,bridgetower,synthetic,864518146
"After wading barefoot in the lake, Erik needed something to get dry. What can Erik use to dry his feet?",related_image,towel_synthetic.png,14,explicit,logits,2.6929287910461426,bridgetower,synthetic,864518146
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",afforded_image,popsiclestick_synthetic.png,15,explicit,logits,-0.3595006465911865,bridgetower,synthetic,864518146
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",non-afforded_image,bentearring_synthetic.png,15,explicit,logits,0.7158533334732056,bridgetower,synthetic,864518146
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. What can Colleen write down the number on?",related_image,notepad_synthetic.png,15,explicit,logits,0.08159011602401733,bridgetower,synthetic,864518146
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,afforded_image,rolledpaper_synthetic.png,16,explicit,logits,-1.0180622339248657,bridgetower,synthetic,864518146
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,non-afforded_image,smellysock_synthetic.png,16,explicit,logits,-3.6327600479125977,bridgetower,synthetic,864518146
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. What can Harry use to push it out?,related_image,mophandle_synthetic.png,16,explicit,logits,-0.8912256956100464,bridgetower,synthetic,864518146
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",afforded_image,rice_synthetic.png,17,explicit,logits,-3.0070409774780273,bridgetower,synthetic,864518146
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",non-afforded_image,water_synthetic.png,17,explicit,logits,-3.2142791748046875,bridgetower,synthetic,864518146
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. What can Janet use to draw on the blackboard?",related_image,chalk_synthetic.png,17,explicit,logits,1.480430006980896,bridgetower,synthetic,864518146
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",afforded_image,thelavatory_synthetic.png,18,explicit,logits,-2.5258257389068604,bridgetower,synthetic,864518146
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",non-afforded_image,hermailbox_synthetic.png,18,explicit,logits,-2.954378366470337,bridgetower,synthetic,864518146
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Where can Judy move the Xerox machine to for more privacy?",related_image,heroffice_synthetic.png,18,explicit,logits,-0.5030726790428162,bridgetower,synthetic,864518146
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,afforded_image,laptopcomputer_synthetic.png,1,implicit,logits,-1.0108087062835693,bridgetower,synthetic,864518146
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,non-afforded_image,papernapkin_synthetic.png,1,implicit,logits,-1.4484660625457764,bridgetower,synthetic,864518146
Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,related_image,huntingrifle_synthetic.png,1,implicit,logits,1.9925727844238281,bridgetower,synthetic,864518146
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,afforded_image,pen_synthetic.png,2,implicit,logits,-3.348306655883789,bridgetower,synthetic,864518146
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,non-afforded_image,nickel_synthetic.png,2,implicit,logits,-1.43101966381073,bridgetower,synthetic,864518146
Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,related_image,string_synthetic.png,2,implicit,logits,-2.5836915969848633,bridgetower,synthetic,864518146
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,afforded_image,floppydisks_synthetic.png,3,implicit,logits,-2.286867618560791,bridgetower,synthetic,864518146
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,non-afforded_image,pencils_synthetic.png,3,implicit,logits,-4.289056301116943,bridgetower,synthetic,864518146
Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,related_image,oldmagazines_synthetic.png,3,implicit,logits,-2.8545167446136475,bridgetower,synthetic,864518146
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",afforded_image,newspaper_synthetic.png,4,implicit,logits,-1.2553997039794922,bridgetower,synthetic,864518146
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",non-afforded_image,matchbook_synthetic.png,4,implicit,logits,-5.10390567779541,bridgetower,synthetic,864518146
"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",related_image,skimask_synthetic.png,4,implicit,logits,-4.1190185546875,bridgetower,synthetic,864518146
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",afforded_image,clothesdryer_synthetic.png,5,implicit,logits,-1.792537808418274,bridgetower,synthetic,864518146
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",non-afforded_image,cookiejar_synthetic.png,5,implicit,logits,-1.6777007579803467,bridgetower,synthetic,864518146
"David was playing hide and seek with his son, Duncan. Duncan hid in here.",related_image,broomcloset_synthetic.png,5,implicit,logits,-1.7572433948516846,bridgetower,synthetic,864518146
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",afforded_image,tractor_synthetic.png,6,implicit,logits,-4.560179710388184,bridgetower,synthetic,864518146
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",non-afforded_image,hammer_synthetic.png,6,implicit,logits,-4.673445701599121,bridgetower,synthetic,864518146
"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",related_image,chair_synthetic.png,6,implicit,logits,-6.130793571472168,bridgetower,synthetic,864518146
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",afforded_image,map_synthetic.png,7,implicit,logits,-5.533921241760254,bridgetower,synthetic,864518146
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",non-afforded_image,rock_synthetic.png,7,implicit,logits,-0.9772964119911194,bridgetower,synthetic,864518146
"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",related_image,bellows_synthetic.png,7,implicit,logits,-2.380401372909546,bridgetower,synthetic,864518146
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",afforded_image,plasticspoon_synthetic.png,8,implicit,logits,1.4348217248916626,bridgetower,synthetic,864518146
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",non-afforded_image,largerefrigerator_synthetic.png,8,implicit,logits,-3.131709098815918,bridgetower,synthetic,864518146
"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",related_image,redbeanbag_synthetic.png,8,implicit,logits,-2.8959293365478516,bridgetower,synthetic,864518146
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",afforded_image,vacuumcleaner_synthetic.png,9,implicit,logits,-1.878909945487976,bridgetower,synthetic,864518146
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",non-afforded_image,electricoutlet_synthetic.png,9,implicit,logits,-2.837451696395874,bridgetower,synthetic,864518146
"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",related_image,doorknob_synthetic.png,9,implicit,logits,-3.8495376110076904,bridgetower,synthetic,864518146
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",afforded_image,seveniron_synthetic.png,10,implicit,logits,-4.376380920410156,bridgetower,synthetic,864518146
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",non-afforded_image,hamsandwich_synthetic.png,10,implicit,logits,-4.273144721984863,bridgetower,synthetic,864518146
"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",related_image,screwdriver_synthetic.png,10,implicit,logits,1.6543493270874023,bridgetower,synthetic,864518146
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",afforded_image,warmthermos_synthetic.png,11,implicit,logits,-2.3920910358428955,bridgetower,synthetic,864518146
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",non-afforded_image,hairpin_synthetic.png,11,implicit,logits,0.22248858213424683,bridgetower,synthetic,864518146
"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",related_image,hairdryer_synthetic.png,11,implicit,logits,1.9604507684707642,bridgetower,synthetic,864518146
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",afforded_image,sandwichwrapper_synthetic.png,12,implicit,logits,-3.254315137863159,bridgetower,synthetic,864518146
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",non-afforded_image,hamburgerbun_synthetic.png,12,implicit,logits,-2.9336440563201904,bridgetower,synthetic,864518146
"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",related_image,showercap_synthetic.png,12,implicit,logits,1.4497727155685425,bridgetower,synthetic,864518146
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,afforded_image,leaves_synthetic.png,13,implicit,logits,-1.8668797016143799,bridgetower,synthetic,864518146
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,non-afforded_image,water_synthetic.png,13,implicit,logits,-5.743619918823242,bridgetower,synthetic,864518146
Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,related_image,clothes_synthetic.png,13,implicit,logits,-5.697003364562988,bridgetower,synthetic,864518146
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",afforded_image,shirt_synthetic.png,14,implicit,logits,-5.356622695922852,bridgetower,synthetic,864518146
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",non-afforded_image,glasses_synthetic.png,14,implicit,logits,-1.862349033355713,bridgetower,synthetic,864518146
"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",related_image,towel_synthetic.png,14,implicit,logits,2.8216214179992676,bridgetower,synthetic,864518146
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",afforded_image,popsiclestick_synthetic.png,15,implicit,logits,0.008646488189697266,bridgetower,synthetic,864518146
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",non-afforded_image,bentearring_synthetic.png,15,implicit,logits,-0.4906131625175476,bridgetower,synthetic,864518146
"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",related_image,notepad_synthetic.png,15,implicit,logits,0.9315462112426758,bridgetower,synthetic,864518146
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,afforded_image,rolledpaper_synthetic.png,16,implicit,logits,-1.0378023386001587,bridgetower,synthetic,864518146
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,non-afforded_image,smellysock_synthetic.png,16,implicit,logits,-3.95114803314209,bridgetower,synthetic,864518146
Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,related_image,mophandle_synthetic.png,16,implicit,logits,-0.4154515862464905,bridgetower,synthetic,864518146
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",afforded_image,rice_synthetic.png,17,implicit,logits,-2.6459617614746094,bridgetower,synthetic,864518146
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",non-afforded_image,water_synthetic.png,17,implicit,logits,-2.809267044067383,bridgetower,synthetic,864518146
"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",related_image,chalk_synthetic.png,17,implicit,logits,1.518173336982727,bridgetower,synthetic,864518146
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",afforded_image,thelavatory_synthetic.png,18,implicit,logits,-3.7986156940460205,bridgetower,synthetic,864518146
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",non-afforded_image,hermailbox_synthetic.png,18,implicit,logits,-3.702942371368408,bridgetower,synthetic,864518146
"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",related_image,heroffice_synthetic.png,18,implicit,logits,-2.458172082901001,bridgetower,synthetic,864518146
